"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"link";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"283";"SP";"EMAE-EMPRESA METROPOLITANA DE ÁGUAS E ENERGIA SA";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";718513485,48;198484795,61;"SIM";"SIM";"SIM";"437068.09000000003";"Sim";446;37414774,41;110560151,37;24122365,86;0;0;0;0;"https://emae.globalri.com.br/pt/carta-de-governanca";"São Paulo";"Sudeste";TRUE;FALSE;24122365,86
"284";"SP";"CPP - COMPANHIA PAULISTA DE PARCERIAS";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Não Dependente";1842597466,24;72533949,25;"SIM";"SIM";"NÃO";"185270.64000000001";"Não";5;0;3013502,97;23020402,53;0;0;0;0;NA;"São Paulo";"Sudeste";FALSE;FALSE;23020402,53
"285";"SP";"DOCAS - COMPANHIA DOCAS DE SÃO SEBASTIÃO";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Dependente";227322193;-15386793;"SIM";"SIM";"NÃO";"370774.29999999999";"Não";89;196592;11701728;0;10185232;10575519;196592;2020448;NA;"São Paulo";"Sudeste";FALSE;FALSE;-10381824
"286";"SP";"DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";1159768668,25;48982719,34;"SIM";"SIM";"SIM";"890907.83999999997";"Sim";154;0;45252923,23;7583600,26;0;0;0;0;"https://www.desenvolvesp.com.br/institucional/transparencia/prestacao-de-contas/carta-anual-de-politicas-publicas-e-governanca-corporativa/attachment/carta-anual-de-politicas-publicas-2020/";"São Paulo";"Sudeste";TRUE;FALSE;7583600,26
"287";"SP";"CPSEC - COMPANHIA PAULISTA DE SECURITIZAÇÃO";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";421397433,09;6528738,5;"SIM";"SIM";"SIM";"204688.44";"Sim";2;0;383549,94;11761988,32;0;0;0;0;"https://portal.fazenda.sp.gov.br/Institucional/Paginas/CPSEC/CPSEC.aspx";"São Paulo";"Sudeste";TRUE;FALSE;11761988,32
"288";"SP";"CETESB - COMPANHIA AMBIENTAL DO ESTADO DE SÃO PAULO";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Dependente";192337832,25;-4440254,02;"SIM";"SIM";"SIM";"328867.31";"Não";1867;12944106,03;398639277,83;0;214901413;205715598;0;0;"https://cetesb.sp.gov.br/acompanhe-nossa-gestao/";"São Paulo";"Sudeste";TRUE;FALSE;-214901413
"289";"SP";"SABESP - COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";22793704186,71;973318015,37;"SIM";"SIM";"SIM";"988559.56000000006";"Sim";12806;4379527239,36;2647070451,06;472907119,41;0;0;0;0;"https://ri.sabesp.com.br/governanca-corporativa/carta-de-governanca/";"São Paulo";"Sudeste";TRUE;FALSE;472907119,41
"290";"SP";"CDHU - COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SÃO PAULO";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";10253124529,21;-392878000;"SIM";"SIM";"SIM";"408104.16999999998";"Não";545;1612875126,13;101236816,3;0;0;0;361223778;371151952;"http://www.cdhu.sp.gov.br/web/guest/governanca-corporativa/carta-anual-de-politicas-e-governanca-corporativa";"São Paulo";"Sudeste";TRUE;FALSE;-361223778
"291";"SP";"IMESP - IMPRENSA OFICIAL DO ESTADO SA";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";186428399,33;19126369,3;"SIM";"SIM";"SIM";"423428.67999999999";"Sim";497;37166196,28;127957520,92;32886630,49;0;0;0;0;"http://www.imprensaoficial.com.br/Governanca.aspx";"São Paulo";"Sudeste";TRUE;FALSE;32886630,49
"292";"SP";"EMTU-SP - EMPRESA METROPOLITANA DE TRANSPORTES URBANOS DE SÃO PAULO S/A";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente";1949782456,35;-139813642,25;"SIM";"SIM";"SIM";"336451.53999999998";"Não";490;82037121,44;89748287,22;0;0;0;63718784,84;85961913;"https://www.emtu.sp.gov.br/emtu/institucional/governanca-corporativa.fss";"São Paulo";"Sudeste";TRUE;FALSE;-63718784,84
"293";"SP";"IPT - INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO S/A";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Dependente";107859929,04;-6806271,27;"SIM";"SIM";"SIM";"302227.70000000001";"Não";671;228926,42;111862868,85;0;87885931;84622224,97;228925,91;1600926,64;"https://www.ipt.br/institucional/governanca";"São Paulo";"Sudeste";TRUE;FALSE;-88114856,91
"294";"SP";"METRÔ - COMPANHIA DO METROPOLITANO DE SAO PAULO";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente";33040863070,51;-1701339755,68;"SIM";"SIM";"SIM";"575272.43999999994";"Sim";7983;1695387904,72;1496204703,09;0;0;0;1715265035;1494419821,48;"https://governancacorporativa.metrosp.com.br/Paginas/Estrat%C3%A9gia-e-Plano-de-Neg%C3%B3cios.aspx";"São Paulo";"Sudeste";TRUE;FALSE;-1715265035
"295";"SP";"COSESP - COMPANHIA DE SEGUROS DO ESTADO DE SÃO PAULO";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";127652306,75;-4904615,78;"SIM";"SIM";"NÃO";"506066.71000000002";"Sim";35;507734,45;9272062,77;9133090,86;0;0;0;0;"http://www.cosespseguros.com.br/lei-de-acesso/governanca/governanca-corporativa/";"São Paulo";"Sudeste";FALSE;FALSE;9133090,86
"296";"SP";"DERSA - DESENVOLVIMENTO RODOVIÁRIO S/A ""EM LIQUIDAÇÃO""";"EM LIQUIDAÇÃO";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente";-449692153,51;-1786970223,33;"NÃO";"SIM";"NÃO";"416527.37";"Não";399;2505751,9;99296857,9;0;0;0;12977452,73;13986825,63;"http://www.dersa.sp.gov.br/quem-somos/governanca-corporativa/carta-anual/";"São Paulo";"Sudeste";FALSE;FALSE;-12977452,73
"297";"SP";"PRODESP - COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";332185317,99;37637135,91;"SIM";"SIM";"SIM";"566886.81999999995";"Sim";1642;34901376,42;359892558,83;31335193,66;0;0;0;0;"http://www.prodesp.sp.gov.br/governanca-corporativa/carta-anual-governan%C3%A7a.asp";"São Paulo";"Sudeste";TRUE;FALSE;31335193,66
"298";"SP";"CPOS - COMPANHIA PAULISTA DE OBRAS E SERVIÇOS";"EM LIQUIDAÇÃO";"OUTROS";"EMPRESA PÚBLICA";"Dependente";44125000;23485000;"NÃO";"SIM";"NÃO";"352011.40000000002";"Não";96;132000;42473000;0;0;0;0;0;NA;"São Paulo";"Sudeste";FALSE;FALSE;0
"299";"SP";"CPTM - COMPANHIA PAULISTA DE TRENS METROPOLITANOS";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";9351925887,35;-963982568,46;"SIM";"SIM";"SIM";"346687.76000000001";"Sim";7621;662814537,44;1035626638,41;0;919288987,3;929812514,52;530368612,05;88763627,69;NA;"São Paulo";"Sudeste";TRUE;FALSE;-1449657599,35
"300";"TO";"AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S/A";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";23841131,89;-3053029,47;"SIM";"SIM";"SIM";"191149.04000000001";"Não";34;36000;2813777,96;0;0;0;11500000;1700000;NA;"Tocantins";"Norte";TRUE;FALSE;-11500000
"301";"TO";"COMPANHIA IMOBILIÁRIA DE PARTICIPAÇÕES. INVESTIMENTOS E PARCERIAS DO ESTADO DO TOCANTINS - TOCANTINS PARCERIAS";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";51671220,64;-1362276,11;"SIM";"SIM";"SIM";"260000";"Não";67;0;5264502,73;247697,31;0;0;0;0;NA;"Tocantins";"Norte";TRUE;FALSE;247697,31
"302";"TO";"COMPANHIA DE MINERAÇÃO DO TOCANTINS";"EM LIQUIDAÇÃO";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"SIM";"SIM";"NÃO";"0";"0";0;0;0;0;0;0;0;0;NA;"Tocantins";"Norte";FALSE;FALSE;0
